GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250251402024,250251402024,"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",613,105,83,76,0,12,23,24,16,16,18,21,6,11,23,25,25,26,25,32,10,16,76,64,119,72,127,77,14,18,7,12,41,28
1500000US250251402025,250251402025,"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",294,74,0,12,0,12,9,15,0,12,8,13,11,17,20,21,10,15,0,12,8,18,9,15,28,24,58,47,11,17,83,55,39,51
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",439,142,40,64,0,12,46,61,11,19,0,12,0,12,10,15,56,88,0,12,0,12,0,12,100,109,160,111,0,12,16,26,0,12
1500000US250251403002,250251403002,"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",186,98,0,12,0,12,42,61,0,12,17,29,0,12,0,12,0,12,0,12,26,30,78,85,0,12,5,9,9,16,9,15,0,12
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",785,167,136,99,78,81,147,85,0,12,18,31,120,76,16,25,0,12,15,25,34,40,117,88,31,37,20,23,0,12,23,30,30,45
1500000US250251403004,250251403004,"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",258,90,14,23,0,12,0,12,65,61,0,12,12,22,20,27,0,12,0,12,0,12,36,59,44,48,41,61,22,35,4,14,0,12
1500000US250251403005,250251403005,"Block Group 5, Census Tract 1403, Suffolk County, Massachusetts",452,165,30,37,47,56,38,43,0,12,0,12,50,80,10,18,51,82,32,50,0,12,140,119,31,36,23,29,0,12,0,12,0,12
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",219,83,32,50,0,12,16,25,0,12,0,12,15,24,12,19,27,28,22,26,14,23,17,27,36,39,12,21,16,27,0,12,0,12
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",188,87,27,33,30,33,13,22,0,12,11,18,0,12,0,12,16,24,45,54,0,12,33,38,13,23,0,12,0,12,0,12,0,12
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",382,101,0,12,90,87,0,12,0,12,12,19,0,12,0,12,13,22,38,58,48,56,18,28,43,50,24,39,64,43,32,35,0,12
1500000US250251404003,250251404003,"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",399,128,17,28,0,12,0,12,0,12,0,12,39,63,31,51,0,12,48,35,13,21,75,67,99,95,24,29,25,38,19,29,9,15
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",251,90,13,21,0,12,46,42,35,55,14,22,0,12,0,12,17,29,0,12,40,53,15,25,0,12,31,37,15,24,15,25,10,17
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",610,128,11,17,0,12,40,63,0,12,10,17,56,68,0,12,0,12,13,21,39,46,16,26,246,128,100,75,48,48,14,24,17,28
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",616,132,46,44,30,33,28,33,29,32,38,46,41,33,14,22,30,46,15,25,42,61,76,56,75,63,80,74,12,20,30,35,30,36
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",434,113,38,64,26,42,0,12,0,12,0,12,0,12,14,21,78,78,23,27,53,53,19,30,27,34,82,81,0,12,59,64,15,23
1500000US250251601011,250251601011,"Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts",437,121,0,12,30,51,31,50,0,12,30,49,51,56,17,27,31,50,0,12,0,12,86,78,107,77,42,48,0,12,0,12,12,19
1500000US250251601012,250251601012,"Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts",558,130,89,80,48,56,14,23,0,12,50,60,16,27,0,12,0,12,0,12,17,28,91,84,64,73,118,94,51,63,0,12,0,12
1500000US250251601013,250251601013,"Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts",406,127,0,12,32,53,0,12,0,12,92,64,0,12,46,55,33,37,29,48,0,12,88,75,71,67,15,28,0,12,0,12,0,12
1500000US250251601014,250251601014,"Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts",504,121,31,36,18,29,70,81,0,12,0,12,0,12,21,33,34,56,30,48,69,66,69,69,31,34,84,69,0,12,14,23,33,59
1500000US250251601015,250251601015,"Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts",279,116,52,82,50,78,0,12,0,12,18,29,0,12,46,57,0,12,0,12,18,27,0,12,42,53,53,55,0,12,0,12,0,12
1500000US250251602001,250251602001,"Block Group 1, Census Tract 1602, Suffolk County, Massachusetts",409,85,9,15,68,53,0,12,24,38,0,12,27,30,19,31,0,12,4,10,89,65,52,43,48,43,39,42,13,20,17,14,0,12
1500000US250251602002,250251602002,"Block Group 2, Census Tract 1602, Suffolk County, Massachusetts",374,87,59,42,80,41,17,27,0,12,47,41,0,12,11,17,9,15,8,12,14,17,98,67,31,42,0,12,0,12,0,12,0,12
1500000US250251602003,250251602003,"Block Group 3, Census Tract 1602, Suffolk County, Massachusetts",386,86,8,13,0,12,20,31,21,32,33,37,23,29,26,40,0,12,50,45,66,53,32,36,31,34,29,35,10,15,0,12,37,42
1500000US250251603001,250251603001,"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",1104,104,111,64,106,55,77,62,63,50,55,37,17,19,25,22,24,26,25,19,57,40,80,58,198,65,145,54,51,33,63,38,7,15
1500000US250251603002,250251603002,"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",239,69,6,8,7,11,0,12,24,37,26,32,5,9,0,12,35,40,28,35,0,12,26,23,19,21,22,19,27,26,0,12,14,15
1500000US250251604001,250251604001,"Block Group 1, Census Tract 1604, Suffolk County, Massachusetts",400,63,52,27,13,16,33,26,39,33,31,29,53,32,0,12,27,19,36,27,34,31,28,23,14,19,0,12,21,19,4,6,15,17
1500000US250251604002,250251604002,"Block Group 2, Census Tract 1604, Suffolk County, Massachusetts",619,74,91,38,18,12,38,24,36,31,22,20,30,22,41,36,36,39,16,20,82,45,107,43,61,35,25,23,16,17,0,12,0,12
1500000US250251605011,250251605011,"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",608,113,40,34,8,12,25,39,63,51,0,12,88,54,16,26,33,56,33,47,54,53,51,41,101,80,8,13,56,57,13,22,19,28
1500000US250251605012,250251605012,"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",340,98,52,58,52,66,15,25,15,18,0,12,20,32,0,12,0,12,60,60,5,8,21,26,46,41,15,18,30,34,0,12,9,16
1500000US250251605013,250251605013,"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",149,76,0,12,0,12,35,54,9,13,12,20,0,12,0,12,0,12,24,32,4,7,10,17,55,33,0,12,0,12,0,12,0,12
1500000US250251605014,250251605014,"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",353,94,52,44,83,41,59,42,17,28,36,40,0,12,10,15,27,42,25,32,0,12,0,12,23,34,14,23,0,12,0,12,7,12
1500000US250251605015,250251605015,"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",283,95,27,31,10,16,26,39,31,35,4,8,59,67,21,37,0,12,0,12,8,14,0,12,26,32,39,37,25,29,7,12,0,12
1500000US250251605021,250251605021,"Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts",652,126,6,11,13,19,25,39,24,27,8,13,10,18,72,63,29,38,21,24,14,16,78,64,112,72,153,105,0,12,70,58,17,28
1500000US250251605022,250251605022,"Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts",639,132,31,38,110,102,24,30,43,43,0,12,57,47,70,66,12,19,60,76,5,8,35,40,72,66,103,97,12,16,5,10,0,12
1500000US250251605023,250251605023,"Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts",376,122,79,67,49,54,79,81,23,23,0,12,48,49,0,12,0,12,7,11,29,36,30,36,0,12,32,51,0,12,0,12,0,12
1500000US250251606011,250251606011,"Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts",943,116,126,63,57,42,54,49,44,39,13,16,56,52,27,32,20,22,67,55,122,72,120,73,75,55,26,25,52,47,31,21,53,70
1500000US250251606012,250251606012,"Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts",567,89,60,68,37,45,0,12,16,27,40,37,49,53,0,12,27,39,0,12,49,50,59,49,61,50,100,61,13,20,23,26,33,42
1500000US250251606021,250251606021,"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",418,94,0,12,24,38,0,12,10,16,8,13,45,45,4,7,37,32,9,14,102,73,31,29,94,64,9,17,14,19,31,31,0,12
1500000US250251606022,250251606022,"Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts",307,90,25,30,0,12,9,14,0,12,24,37,8,13,19,29,34,55,0,12,25,39,23,20,60,44,37,35,7,12,35,46,1,7
1500000US250251606023,250251606023,"Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts",256,78,0,12,40,56,21,25,0,12,30,29,0,12,21,33,0,12,10,16,34,31,28,25,25,22,12,18,21,34,6,9,8,12
1500000US250251606024,250251606024,"Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts",347,89,80,49,73,67,61,58,22,25,31,50,13,20,0,12,0,12,0,12,36,41,0,12,0,12,31,22,0,12,0,12,0,12
1500000US250251606025,250251606025,"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",337,82,40,48,11,18,0,12,26,32,27,25,37,26,26,43,0,12,26,42,8,13,45,37,35,45,6,10,10,15,40,36,0,12
1500000US250251701001,250251701001,"Block Group 1, Census Tract 1701, Suffolk County, Massachusetts",566,142,126,98,24,26,48,44,64,76,21,26,10,15,13,22,49,59,39,32,36,58,53,50,33,33,40,38,0,12,10,17,0,12
1500000US250251701002,250251701002,"Block Group 2, Census Tract 1701, Suffolk County, Massachusetts",443,139,17,20,0,12,0,12,84,101,0,12,56,67,12,19,0,12,44,52,0,12,109,96,14,21,65,80,13,21,29,27,0,12
1500000US250251701003,250251701003,"Block Group 3, Census Tract 1701, Suffolk County, Massachusetts",186,67,11,19,0,12,0,12,0,12,0,12,12,19,0,12,54,55,0,12,12,20,24,21,45,36,16,25,0,12,12,20,0,12
1500000US250251701004,250251701004,"Block Group 4, Census Tract 1701, Suffolk County, Massachusetts",265,125,0,12,0,12,0,12,0,12,40,64,0,12,58,91,0,12,16,25,29,32,12,20,53,42,22,35,15,24,20,23,0,12
1500000US250251701005,250251701005,"Block Group 5, Census Tract 1701, Suffolk County, Massachusetts",519,155,13,23,15,25,17,20,12,19,48,70,58,53,12,19,10,16,0,12,79,83,24,29,76,82,106,88,0,12,40,37,9,15
1500000US250251701006,250251701006,"Block Group 6, Census Tract 1701, Suffolk County, Massachusetts",271,74,28,32,0,12,0,12,16,28,0,12,12,20,17,28,24,30,0,12,16,26,27,23,51,38,33,38,0,12,10,18,37,39
1500000US250251701007,250251701007,"Block Group 7, Census Tract 1701, Suffolk County, Massachusetts",608,157,15,23,9,15,16,24,11,17,57,53,11,20,51,62,11,18,130,121,70,75,112,132,39,47,18,22,46,48,12,21,0,12
1500000US250251702001,250251702001,"Block Group 1, Census Tract 1702, Suffolk County, Massachusetts",429,83,109,60,59,36,79,55,28,22,11,19,6,10,8,12,0,12,25,35,16,20,31,25,41,27,8,14,8,14,0,12,0,12
1500000US250251702002,250251702002,"Block Group 2, Census Tract 1702, Suffolk County, Massachusetts",431,89,85,74,59,52,0,12,12,16,22,24,15,16,0,12,0,12,11,15,16,19,38,34,52,40,49,51,49,49,15,20,8,15
1500000US250251702003,250251702003,"Block Group 3, Census Tract 1702, Suffolk County, Massachusetts",213,63,0,12,20,32,7,11,0,12,8,12,21,19,7,11,11,13,8,12,33,50,0,12,13,16,25,27,45,55,15,15,0,12
1500000US250251702004,250251702004,"Block Group 4, Census Tract 1702, Suffolk County, Massachusetts",606,135,46,51,10,16,26,42,25,32,53,50,8,12,7,11,35,30,0,12,22,22,120,91,96,79,31,24,36,30,80,47,11,16
1500000US250251703001,250251703001,"Block Group 1, Census Tract 1703, Suffolk County, Massachusetts",881,156,69,63,55,55,48,52,0,12,0,12,34,39,11,20,0,12,14,21,123,89,52,59,170,76,149,102,37,33,63,85,56,88
1500000US250251703002,250251703002,"Block Group 2, Census Tract 1703, Suffolk County, Massachusetts",372,140,0,12,16,26,0,12,30,48,69,105,0,12,0,12,36,44,15,24,67,97,13,25,67,85,59,55,0,12,0,12,0,12
1500000US250251703003,250251703003,"Block Group 3, Census Tract 1703, Suffolk County, Massachusetts",368,98,0,12,0,12,85,82,14,21,0,12,34,41,11,17,0,12,8,14,28,29,48,46,44,44,49,51,25,29,0,12,22,26
1500000US250251703004,250251703004,"Block Group 4, Census Tract 1703, Suffolk County, Massachusetts",568,132,25,31,15,25,26,30,66,85,31,48,40,35,0,12,35,35,0,12,12,19,34,43,195,102,0,12,35,41,0,12,54,49
1500000US250251703005,250251703005,"Block Group 5, Census Tract 1703, Suffolk County, Massachusetts",602,155,10,16,22,33,26,23,12,19,0,12,70,96,62,64,0,12,24,28,74,68,59,48,86,89,109,69,30,34,0,12,18,28
1500000US250251703006,250251703006,"Block Group 6, Census Tract 1703, Suffolk County, Massachusetts",635,168,75,109,112,84,12,21,75,85,30,35,0,12,9,15,0,12,98,83,88,83,15,23,9,15,32,39,45,71,17,28,18,29
1500000US250251703007,250251703007,"Block Group 7, Census Tract 1703, Suffolk County, Massachusetts",175,109,9,14,0,12,0,12,14,25,0,12,55,87,51,57,11,19,0,12,0,12,0,12,0,12,13,21,22,28,0,12,0,12
1500000US250251704001,250251704001,"Block Group 1, Census Tract 1704, Suffolk County, Massachusetts",459,130,31,49,35,56,36,56,39,46,28,32,0,12,29,29,28,32,99,80,41,47,50,53,13,21,0,12,13,21,0,12,17,23
1500000US250251704002,250251704002,"Block Group 2, Census Tract 1704, Suffolk County, Massachusetts",404,114,13,19,30,34,29,33,13,21,13,21,0,12,44,69,12,21,12,20,81,57,15,25,33,40,77,65,32,47,0,12,0,12
1500000US250251704003,250251704003,"Block Group 3, Census Tract 1704, Suffolk County, Massachusetts",344,94,15,22,58,41,0,12,63,59,25,42,19,30,14,24,27,32,24,34,41,44,14,24,12,21,16,26,0,12,16,25,0,12
1500000US250251704004,250251704004,"Block Group 4, Census Tract 1704, Suffolk County, Massachusetts",1047,170,16,27,54,48,72,70,48,44,35,56,96,89,114,99,83,77,17,28,104,88,140,84,134,109,51,41,15,23,38,40,30,45
1500000US250251705011,250251705011,"Block Group 1, Census Tract 1705.01, Suffolk County, Massachusetts",953,116,128,75,27,28,120,96,0,12,17,21,52,43,59,53,25,22,34,39,149,83,64,44,90,44,105,56,23,21,44,52,16,19
1500000US250251705012,250251705012,"Block Group 2, Census Tract 1705.01, Suffolk County, Massachusetts",717,126,105,78,43,42,0,12,53,47,30,29,24,25,16,19,70,59,46,47,143,80,51,40,45,36,27,27,22,22,32,24,10,16
1500000US250251705021,250251705021,"Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts",395,94,0,12,9,14,0,12,21,24,0,12,0,12,7,12,0,12,0,12,10,17,90,62,87,52,48,35,19,22,92,60,12,20
1500000US250251705022,250251705022,"Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts",986,133,145,73,106,55,86,44,41,44,43,33,120,66,52,38,27,25,15,19,161,81,64,40,42,34,55,33,19,21,3,8,7,12
1500000US250251706011,250251706011,"Block Group 1, Census Tract 1706.01, Suffolk County, Massachusetts",486,88,50,39,26,41,9,14,0,12,19,21,24,23,8,12,0,12,17,17,55,28,53,43,100,62,22,19,65,58,38,33,0,12
1500000US250251706012,250251706012,"Block Group 2, Census Tract 1706.01, Suffolk County, Massachusetts",642,107,34,30,14,16,56,54,21,24,12,19,48,53,0,12,77,67,8,13,81,68,61,50,75,56,60,35,63,57,0,12,32,39
1500000US250251706013,250251706013,"Block Group 3, Census Tract 1706.01, Suffolk County, Massachusetts",390,87,20,23,31,26,16,18,16,17,8,13,37,26,6,11,0,12,56,58,27,21,17,17,77,52,27,21,9,15,23,27,20,20
1500000US250251706014,250251706014,"Block Group 4, Census Tract 1706.01, Suffolk County, Massachusetts",398,79,44,39,24,21,0,12,5,8,31,41,34,44,21,26,25,23,0,12,26,19,28,25,70,43,27,23,15,16,48,48,0,12
1500000US250251707011,250251707011,"Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts",363,67,59,36,35,31,9,12,4,7,28,25,6,9,15,16,27,24,21,20,38,45,8,12,55,39,26,25,0,12,32,28,0,12
1500000US250251707012,250251707012,"Block Group 2, Census Tract 1707.01, Suffolk County, Massachusetts",635,80,49,43,67,40,93,66,49,35,12,12,0,12,28,22,41,27,22,20,50,43,38,26,98,61,39,32,10,12,23,27,16,20
1500000US250251707021,250251707021,"Block Group 1, Census Tract 1707.02, Suffolk County, Massachusetts",347,156,46,69,30,34,103,120,0,12,0,12,0,12,0,12,34,57,0,12,0,12,19,30,62,78,53,87,0,12,0,12,0,12
1500000US250251707022,250251707022,"Block Group 2, Census Tract 1707.02, Suffolk County, Massachusetts",331,133,90,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,60,19,29,52,56,0,12,41,54,59,66,0,12
1500000US250251707023,250251707023,"Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts",499,162,74,91,38,62,58,72,42,62,16,26,0,12,13,24,12,24,0,12,16,27,36,59,86,100,20,31,9,15,23,39,56,88
1500000US250251707024,250251707024,"Block Group 4, Census Tract 1707.02, Suffolk County, Massachusetts",277,107,0,12,0,12,15,24,0,12,56,71,38,45,0,12,0,12,0,12,0,12,60,69,0,12,48,79,1,25,59,55,0,12
1500000US250251707025,250251707025,"Block Group 5, Census Tract 1707.02, Suffolk County, Massachusetts",706,181,46,46,98,93,139,120,17,23,12,21,55,63,0,12,69,112,0,12,111,106,56,68,103,90,0,12,0,12,0,12,0,12
1500000US250251708001,250251708001,"Block Group 1, Census Tract 1708, Suffolk County, Massachusetts",643,163,8,13,26,29,33,39,34,43,13,21,0,12,21,30,80,90,51,84,59,69,168,81,72,79,33,35,45,60,0,12,0,12
1500000US250251708002,250251708002,"Block Group 2, Census Tract 1708, Suffolk County, Massachusetts",437,154,78,90,16,28,42,41,9,14,51,83,13,22,15,24,0,12,0,12,49,44,50,44,80,78,0,12,8,15,0,12,26,31
1500000US250251708003,250251708003,"Block Group 3, Census Tract 1708, Suffolk County, Massachusetts",414,141,11,18,0,12,20,31,15,23,66,81,0,12,91,102,52,61,14,23,15,27,12,22,60,54,58,87,0,12,0,12,0,12
1500000US250251708004,250251708004,"Block Group 4, Census Tract 1708, Suffolk County, Massachusetts",475,119,0,12,32,36,14,23,0,12,18,29,0,12,8,19,0,12,90,89,10,17,41,38,59,62,64,78,33,36,20,32,86,75
1500000US250251801011,250251801011,"Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts",557,122,0,12,13,21,0,12,20,30,27,30,0,12,22,32,47,47,10,15,106,94,59,41,119,58,82,77,0,12,8,14,44,49
1500000US250251801012,250251801012,"Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts",544,115,12,20,27,30,39,38,0,12,0,12,39,45,92,79,38,47,0,12,48,40,48,38,33,36,82,67,12,19,27,33,47,37
1500000US250251801013,250251801013,"Block Group 3, Census Tract 1801.01, Suffolk County, Massachusetts",1143,148,161,90,137,82,90,70,80,58,99,89,12,20,57,63,43,41,33,33,13,26,126,80,75,75,77,86,56,52,47,46,37,30
1500000US250251802001,250251802001,"Block Group 1, Census Tract 1802, Suffolk County, Massachusetts",355,80,35,33,9,14,28,40,8,13,17,17,0,12,21,22,32,22,28,24,6,12,11,18,107,65,6,10,19,21,7,13,21,19
1500000US250251802002,250251802002,"Block Group 2, Census Tract 1802, Suffolk County, Massachusetts",277,53,25,38,9,15,0,12,6,10,9,14,8,13,7,11,0,12,6,10,8,13,17,19,80,44,49,37,38,31,6,8,9,14
1500000US250251802003,250251802003,"Block Group 3, Census Tract 1802, Suffolk County, Massachusetts",384,78,9,14,27,25,0,12,46,32,18,20,39,31,62,64,0,12,0,12,11,17,20,23,76,40,34,42,0,12,34,47,8,12
1500000US250251802004,250251802004,"Block Group 4, Census Tract 1802, Suffolk County, Massachusetts",576,88,34,38,36,42,0,12,45,46,14,17,38,31,67,65,22,25,18,21,12,18,58,53,91,53,70,42,22,23,25,25,24,21
1500000US250251803011,250251803011,"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",292,71,25,37,0,12,10,16,8,13,0,12,15,22,0,12,25,28,16,18,44,55,17,19,65,54,17,21,25,39,12,19,13,21
1500000US250251803012,250251803012,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",338,79,26,42,0,12,0,12,23,26,25,38,0,12,0,12,8,12,0,12,8,14,19,18,47,39,71,49,14,15,34,27,63,45
1500000US250251803013,250251803013,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",269,49,0,12,8,12,0,12,9,15,11,17,0,12,8,13,21,22,10,14,41,37,13,21,57,37,17,20,24,22,24,22,26,22
1500000US250251803014,250251803014,"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",269,70,8,12,0,12,0,12,9,14,4,7,10,15,0,12,0,12,7,11,29,27,6,9,56,35,32,31,19,22,16,19,73,61
1500000US250251804001,250251804001,"Block Group 1, Census Tract 1804, Suffolk County, Massachusetts",338,52,23,26,0,12,0,12,6,9,35,25,35,31,5,8,3,4,15,14,39,26,32,27,28,22,43,25,13,14,23,17,38,30
1500000US250251804002,250251804002,"Block Group 2, Census Tract 1804, Suffolk County, Massachusetts",388,63,0,12,35,30,28,33,0,12,6,9,7,10,7,11,5,10,26,32,36,35,15,13,53,36,70,47,37,28,51,23,12,13
1500000US250251805001,250251805001,"Block Group 1, Census Tract 1805, Suffolk County, Massachusetts",662,108,40,43,46,35,35,26,12,14,15,17,29,34,30,35,56,51,40,50,97,88,82,65,29,29,31,32,46,38,43,47,31,33
1500000US250251805002,250251805002,"Block Group 2, Census Tract 1805, Suffolk County, Massachusetts",241,59,0,12,0,12,0,12,7,12,12,18,17,19,0,12,0,12,10,16,15,23,35,32,45,37,30,40,12,20,42,47,16,22
1500000US250251805003,250251805003,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",500,95,6,10,9,13,0,12,22,36,7,12,8,12,36,34,46,52,0,12,97,71,47,34,61,58,49,56,39,31,59,65,14,26
1500000US250251805004,250251805004,"Block Group 4, Census Tract 1805, Suffolk County, Massachusetts",469,77,20,24,33,39,7,10,16,18,11,15,40,39,10,15,14,20,43,48,39,36,56,37,70,39,33,31,8,12,26,28,43,34
1500000US250259801011,250259801011,"Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259803001,250259803001,"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259807001,250259807001,"Block Group 1, Census Tract 9807, Suffolk County, Massachusetts",6,6,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12
1500000US250259810001,250259810001,"Block Group 1, Census Tract 9810, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811001,250259811001,"Block Group 1, Census Tract 9811, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811002,250259811002,"Block Group 2, Census Tract 9811, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811003,250259811003,"Block Group 3, Census Tract 9811, Suffolk County, Massachusetts",5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,0,12
1500000US250259811004,250259811004,"Block Group 4, Census Tract 9811, Suffolk County, Massachusetts",163,58,32,37,24,24,19,30,0,12,11,17,4,7,13,22,5,8,0,12,30,28,0,12,4,6,12,19,4,7,5,7,0,12
1500000US250259812011,250259812011,"Block Group 1, Census Tract 9812.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259812021,250259812021,"Block Group 1, Census Tract 9812.02, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259813001,250259813001,"Block Group 1, Census Tract 9813, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259813002,250259813002,"Block Group 2, Census Tract 9813, Suffolk County, Massachusetts",257,48,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,13,24,23,65,41,19,15,32,18,35,32,30,23,28,17
1500000US250259815011,250259815011,"Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259815021,250259815021,"Block Group 1, Census Tract 9815.02, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
